music_name,total_midi_events,duration,num_unique_tracks,num_unique_channels,avg_note_pitch,std_note_pitch,min_note_pitch,max_note_pitch,pitch_range,avg_note_velocity,std_note_velocity,num_note_on_events,num_note_off_events,num_set_tempo_events,emotion_quadrant,note_density,note_on_proportion,std_time_diff_between_notes
Q1_2Z9SjI131jA_1,-0.3648903375322434,-0.3261514711784204,0.0,0.0,-0.17405546691329457,-0.08634681043202967,0.7754368862177974,0.6510528366023584,-0.07947367877263614,-0.2645263311423372,-0.31390023916144755,-0.28571962014118124,0.0,0.0,Q1,-0.28733576525941196,0.89998653332381,0.8347952425679531
Q1_2Z9SjI131jA_10,-0.8646769391094673,-0.9488146307674086,0.0,0.0,0.2550400286638629,0.7486887557722217,0.407351917770952,0.165857566739004,-0.162893956977993,0.2224040165282642,0.11481373930904647,-0.8371400469709854,0.0,0.0,Q1,-0.5937609708560614,-0.14241730326468216,-0.20896926422618547
Q1_2Z9SjI131jA_11,-0.42407559298217784,-0.9488146307674123,0.0,0.0,1.9165100433755962,0.83486513320362,1.0208268651823609,1.1362481064657126,0.08736687763807757,-0.032249602253019365,0.18786123072593036,-0.5716413229418205,0.0,0.0,Q1,0.012576326544462814,-1.7790135246218057,-0.7642373074033048
Q1_2Z9SjI131jA_12,-0.009778804832636987,-0.9488146307674099,0.0,0.0,0.6198129282950859,-0.3703914800701491,0.1619619388063884,0.04455874927316541,-0.07947367877263614,-0.3952079768479899,-0.4535739882741511,0.0614710189738806,0.0,0.0,Q1,0.5827143823091311,0.898394874583631,-0.7117506056655707
Q1_2Z9SjI131jA_13,0.11516784556166898,-0.20763779211145683,0.0,0.0,1.4567469835983446,0.5949905960489769,1.2662168441469246,1.1362481064657126,-0.07947367877263614,0.526634214602063,0.48326553112876786,-0.10872047078840463,0.0,0.0,Q1,0.17983520094020536,-1.625265049455317,0.5304418574440608
Q1_2Z9SjI131jA_14,-0.6147836383208554,-0.9488146307674096,0.0,0.0,0.6721436627784686,-0.3537936020714533,0.5300469072532338,-0.19803888565851177,-0.49657506979942045,0.5623053235257851,0.5164325884315091,-0.6261025996657518,0.0,0.0,Q1,-0.24986817531546635,-0.3922849492112541,-0.8094894108541382
Q1_2Z9SjI131jA_15,-0.7463064282095985,-0.9488146307674123,0.0,0.0,0.2189385427374365,-0.42378799314331606,0.6527418967355155,1.621443376329067,0.6713088250755755,0.5839239491243405,0.5038843845462627,-0.7962940894280369,0.0,0.0,Q1,-0.4308643834947251,-1.1598404434085365,-0.5309198706480582
Q1_2Z9SjI131jA_2,0.20723379848378917,-0.21248777478051492,0.0,0.0,1.1234529777288804,0.6251035980025311,0.7754368862177974,1.8640410112607442,0.7547291032809325,0.37526175450036564,0.36152683652586676,0.16358591283125173,0.0,0.0,Q1,0.2836165074189744,-0.011028666646710686,0.23064045606581904
Q1_2Z9SjI131jA_3,-0.6608166147819154,-0.3232912249889792,0.0,0.0,-0.10592602245031284,-0.9209965357898484,0.7754368862177974,-1.0471306079193818,-1.2473575736476321,0.0009376601859388212,-0.028104718779977004,-0.71460217434214,0.0,0.0,Q1,-0.6230238733422263,-1.0466287724980163,0.989512534569813
Q1_2Z9SjI131jA_4,-0.22021526865462598,0.006258879446978601,0.0,0.0,0.14927158509712918,-0.09778405485585191,0.1619619388063884,-0.19803888565851177,-0.24631423518334986,0.2099091551117655,0.18007660507718215,-0.3129502585031469,0.0,0.0,Q1,-0.29070635082768653,-0.8443603999530789,-0.7754250046686123
Q1_2Z9SjI131jA_7,-0.3385857795544948,0.006258879446974529,0.0,0.0,0.31568495891873755,-0.35947422914531996,0.407351917770952,0.6510528366023584,0.17078715584343443,0.1347345312088121,0.04272191820797482,-0.24487366259823282,0.0,0.0,Q1,-0.4128708358599493,1.067950743155412,-0.4685831466323137
Q1_2Z9SjI131jA_8,-0.23994368713793746,-0.2936938948547359,0.0,0.0,0.9435381252646434,0.01893636503795966,1.2662168441469246,1.0149492889998741,-0.162893956977993,0.28039510221989183,0.19622710798376586,-0.27210430096019844,0.0,0.0,Q1,-0.1635736189481226,-0.23586483626035074,-0.08589004446225276
Q1_2Z9SjI131jA_9,-0.4569562904543636,0.006258879446975208,0.0,0.0,0.9679302142749856,-0.9072592320257875,1.0208268651823609,0.04455874927316541,-0.6634156262101342,-0.24917580493102276,-0.22876333188606457,-0.5444106845798549,0.0,0.0,Q1,-0.5350353208922141,-1.1258413409810057,0.2062869512689156
Q1_3N2G21U7guk_3,0.8451193294441933,0.9613323896613634,0.0,0.0,-0.028283386030874498,-0.6836023598955338,-0.6969029875695841,-0.19803888565851177,0.33762771225414817,0.5528495829604065,0.5210686983982102,0.8920054890138325,0.0,0.0,Q1,0.23858399212113499,0.8626204495662879,-0.8190164322793324
Q1_3N2G21U7guk_5,-0.05581178129369708,-0.9488146307674096,0.0,0.0,-0.17484405271247366,-0.9190688901316675,0.03926694932410659,-1.289728242851059,-0.9136764608262048,0.7504482628072598,0.7543758570721186,-0.027028555702507718,0.0,0.0,Q1,0.5193657094463895,0.48869554072777416,-0.7296712002115354
Q1_3N2G21U7guk_6,0.5031600757334612,0.0062588794469738505,0.0,0.0,-0.7593608733484148,-0.2323444263306331,-0.3288180191227388,-0.6832341555218662,-0.24631423518334986,0.9568847757108979,0.970207514497525,0.5652378286702449,0.0,0.0,Q1,0.45585439103615444,0.9133656937484967,-0.886448582124355
Q1_3ahg_eQZhxs_0,0.4439748202835268,0.0062588794469765644,0.0,0.0,-0.373605676241162,0.45327937417828845,-1.3103779349809932,-0.19803888565851177,0.7547291032809325,1.2539078828219417,1.2850157040518249,0.40185399849845105,0.0,0.0,Q1,0.3947721485200204,0.13004193838246045,-0.6049991620072022
Q1_3ahg_eQZhxs_1,-0.11499703674363149,-0.9488146307674099,0.0,0.0,0.11896127165043083,0.6710846969324369,-1.0649879560164295,1.0149492889998741,1.4220913289237873,1.3388692343007955,1.406221795794674,-0.10872047078840463,0.0,0.0,Q1,0.4379174157657229,0.24355316409281977,-0.5713573685272657
Q1_4dXC1cC7crw_0,0.04283031112286026,-0.20104679002273596,0.0,0.0,0.05384340131343078,-0.6194163058268914,-0.3288180191227388,-0.3193377031243504,0.003946599432720714,0.6917638553529263,0.7236735925471737,-0.0951051516074218,0.0,0.0,Q1,0.09684109993377334,-0.9633758313944178,0.03625953803253627
Q1_4dXC1cC7crw_1,0.4834316572501497,-0.1447123759436878,0.0,0.0,-0.9520129420495497,1.94953222667013,-0.9422929665341477,0.165857566739004,0.7547291032809325,1.845945403338934,1.8281472490946409,0.3610080409555026,0.0,0.0,Q1,0.5374377206732397,-0.4377553967832832,0.05378384695068385
Q1_4ydjOX3pWds_0,-0.016354944327074142,-1.2439174224000589,0.0,0.0,-0.6869150558403282,1.3469535093040028,-0.9422929665341477,-0.19803888565851177,0.5044682686648618,1.5225258980398777,1.5309447939311949,-0.013413236521524898,0.0,0.0,Q1,0.8740533637803115,0.2667101311113136,-0.06578975489432219
Q1_4ydjOX3pWds_1,-0.31228122157674615,-1.9038881409817934,0.0,0.0,-0.8125680117873536,1.1415511750202463,-0.9422929665341477,-0.44063652059018893,0.33762771225414817,1.4566016635264427,1.4447511885218625,-0.28571962014118124,0.0,0.0,Q1,1.2709314219522156,0.33751346924000625,-0.8622508863766543
Q1_5Ju9q1N2x0E_2,1.759202719170958,1.916405899875742,0.0,0.0,-0.1711726689851633,-0.33934547369590695,-1.0649879560164295,1.1362481064657126,1.5055116071291441,0.2714745166811158,0.3140106344910491,1.7089246398728015,0.0,0.0,Q1,0.4873619783009542,0.503500259969119,-0.8674658834253467
Q1_5NW0zDu6IYM_2,2.95606010715852,2.4464219546327444,0.0,0.0,0.29052839913596584,1.0415261252780574,-0.9422929665341477,0.6510528366023584,1.0884102161023599,1.3929920253439163,1.366357550079515,2.961534004523221,0.0,0.0,Q1,1.0269263830081687,0.8955222992954643,-0.2688980211770268
Q1_60LLKmpgzRM_0,-1.48283405158656,-1.0090041592757122,0.0,0.0,0.7230675524261699,0.222798729734523,-0.6969029875695841,-0.19803888565851177,0.33762771225414817,-1.4244472592627568,-1.315648698619117,-1.4498294101152123,0.0,0.0,Q1,-1.4316233203094968,-1.9510922817219793,3.3089045970340303
Q1_6Uf9XBUD3wE_0,-0.5687506618597953,-0.9488146307674123,0.0,0.0,-0.19365995958630067,0.5457352360913678,-0.5742079980873024,0.04455874927316541,0.42104799045950503,0.37052013883685486,0.3109182981521643,-0.5920643017132947,0.0,0.0,Q1,-0.18651950245272353,-0.4911361459070557,0.31589847780215957
Q1_6Uf9XBUD3wE_1,2.114314251870564,0.006258879446971136,0.0,0.0,-0.1506910079725055,2.59270907302018,-0.819597977051866,1.1362481064657126,1.3386710507184305,-0.1634846735433395,-0.19159368065350413,2.130999534483269,0.0,0.0,Q1,2.1186487706419803,0.8634666635348869,-1.087239497620377
Q1_6kRPHamGDSo_0,-0.5424461038820466,-0.9488146307674127,0.0,0.0,-0.43795628587579544,-0.17458820867659372,0.407351917770952,0.04455874927316541,-0.24631423518334986,0.43859451075417855,0.47938444467647523,-0.5444106845798549,0.0,0.0,Q1,-0.15032026081687125,-0.18476570680270574,-0.3100948728554402
Q1_6kRPHamGDSo_1,-0.4832608484321122,-1.9038881409817934,0.0,0.0,-0.18567931705927018,0.709691842036865,-1.0649879560164295,-0.44063652059018893,0.42104799045950503,1.3136147508804994,1.3548260404300678,-0.4491034503129751,0.0,0.0,Q1,0.9179428419755709,0.31771687952002065,-0.8485281477982367
Q1_6kRPHamGDSo_3,-0.3846187560155549,-1.280230113153,0.0,0.0,-0.17780810970993183,0.14088859427745243,0.03926694932410659,-0.3193377031243504,-0.24631423518334986,1.480322669387458,1.4964241430497602,-0.381026854408061,0.0,0.0,Q1,0.3427568976925069,0.029982222660498634,0.14150801182040154
Q1_6wFJhmhNeeg_0,2.436545087097985,0.24602212524038378,0.0,0.0,-0.3816747115268679,0.244489900768986,-0.5742079980873024,-0.5619353380560276,0.003946599432720714,1.9042839625920336,1.8967434767414024,2.369267620150468,0.0,0.0,Q1,2.185832209722833,0.5562411404487294,-0.8674149000082586
Q1_7yW9c7t8Hq0_1,1.1541978856827397,-0.18674555907551652,0.0,0.0,0.04050650340314183,0.3211939251563591,-0.6969029875695841,0.6510528366023584,0.9215696596916462,1.3729425854672952,1.3785086684953887,1.0553893191856263,0.0,0.0,Q1,1.2964391220373126,0.07286363004531667,-0.5311334981264453
Q1_7yW9c7t8Hq0_2,-0.15445387371025443,-1.903888140981794,0.0,0.0,-0.04283412850779991,0.2558044904417988,-0.6969029875695841,0.6510528366023584,0.9215696596916462,1.3388898955497706,1.3449029135710924,-0.08829749201693039,0.0,0.0,Q1,1.5967670342383504,0.8161670917079488,-1.1021045022911493
Q1_7yW9c7t8Hq0_3,1.6145276502933406,0.006258879446971136,0.0,0.0,0.26803010046267267,0.5178783161700136,-0.6969029875695841,0.6510528366023584,0.9215696596916462,1.4863874973406157,1.503615912188802,1.5115025117485508,0.0,0.0,Q1,1.6028431671724186,0.20962060967803386,-1.0725704252102342
Q1_8izVTDgBQPc_0,0.023101892639548795,0.006258879446971815,0.0,0.0,0.25186371590142387,0.35989903005693946,-0.4515130086050206,0.04455874927316541,0.33762771225414817,0.6254799825801213,0.5260846434076932,0.10912463610732047,0.0,0.0,Q1,-0.03959046492802837,1.038460843719328,-0.3741361901427904
Q1_8izVTDgBQPc_1,0.02967803213398595,-0.948814630767413,0.0,0.0,-0.9844356892320879,0.7127109803209043,-0.5742079980873024,-0.5619353380560276,0.003946599432720714,0.42552794358611945,0.3332735482474954,0.07508633815486342,0.0,0.0,Q1,0.6370132447629122,0.6733544036975098,-0.7601003881622647
Q1_8rupdevqfuI_0,0.18092924050604053,0.006258879446971815,0.0,0.0,0.20787094232912465,0.40102623042785346,-0.5742079980873024,0.165857566739004,0.5044682686648618,0.7697098493182021,0.7289083059692918,0.1499705936502689,0.0,0.0,Q1,0.12329551511499112,0.07883531964087295,-0.513217480947718
Q1_8rupdevqfuI_1,-0.6805450332652269,-1.6641248951883914,0.0,0.0,-0.005234257322813824,0.8089403698208831,-0.5742079980873024,0.165857566739004,0.5044682686648618,0.7853499468544582,0.7414829513145901,-0.6601408976182087,0.0,0.0,Q1,0.2259019639002381,-0.031359596877732154,-0.4696024445926399
Q1_8rupdevqfuI_2,-0.5161415459042981,-0.9488146307674096,0.0,0.0,0.11001138621748954,0.0393721242779969,-0.0834280401581752,0.165857566739004,0.17078715584343443,0.20878156037319429,0.26083768247883127,-0.4559111099034665,0.0,0.0,Q1,-0.11412101918102115,0.6215209795550422,-0.35440132476942293
Q1_94ROf10d1iA_0,-0.9567428920315875,-0.05579602701096618,0.0,0.0,1.2149327354018187,-0.07964582737452774,0.8981318757000791,0.772351654068197,-0.07947367877263614,0.40538376037030294,0.4362722130528664,-0.980100898371305,0.0,0.0,Q1,-1.0344764045453838,-1.2087432619686844,0.7380257055172044
Q1_94ROf10d1iA_1,-0.6871211727596641,-0.023338450687274897,0.0,0.0,0.8150001323905872,0.19583426954788916,1.511606823111488,0.5297540191365198,-0.6634156262101342,0.42990324771373734,0.4078910762218043,-0.7350251531136143,0.0,0.0,Q1,-0.7626660194267053,-1.0125716040165589,1.2593054130346635
Q1_94ROf10d1iA_2,-1.403920377653314,-1.9038881409817938,0.0,0.0,-0.4558117962386726,-1.6775283903343357,0.5300469072532338,-1.5323258777827362,-1.414198130058346,0.4998752675661448,0.4370124127414825,-1.429406431343738,0.0,0.0,Q1,-0.9827648963602084,-3.4534721994811832,1.1686092214307493
Q1_94ROf10d1iA_3,0.2729951934281607,0.5897491020935715,0.0,0.0,0.8474345756238078,0.3695019221141448,0.2846569282886702,0.772351654068197,0.33762771225414817,1.0168735251008174,0.9900466245237322,0.12273995528830328,0.0,0.0,Q1,-0.08118835883157514,-0.8259753835345862,-0.21368683758721696
Q1_9Yb9OEVwups_0,-0.47668470893767506,-0.9488146307674113,0.0,0.0,-1.5427757787840872,-0.5463300801329234,-0.4515130086050206,-1.7749235127144134,-0.9136764608262048,0.1637658641692712,0.14841726525518256,-0.49675706744641496,0.0,0.0,Q1,-0.05982215672724199,-0.3382730915980705,-0.4979852926503596
Q1_9v2WSpn4FCw_0,-0.5424461038820466,-1.04432198178885,0.0,0.0,-1.3531407550886407,0.7113993596785241,-0.9422929665341477,-0.3193377031243504,0.42104799045950503,1.1806373991132273,1.2510479017388718,-0.5716413229418205,0.0,0.0,Q1,-0.08508163832682109,-0.5322397871146938,0.5387035509172399
Q1_9v2WSpn4FCw_1,-0.8120678231539701,-1.9038881409817927,0.0,0.0,-1.2498288553335104,1.816640613820758,-1.0649879560164295,-0.19803888565851177,0.5878885468702187,1.5535542570979768,1.5760512691633484,-0.7282174935231228,0.0,0.0,Q1,0.2391186497127917,0.819393019336999,-0.5718727091048051
Q1_9v2WSpn4FCw_10,0.3387565883725323,-0.9488146307674092,0.0,0.0,-0.4544347167526357,2.347366824929142,-1.3103779349809932,1.7427421937949057,2.089453554566642,1.3067825192096973,1.366940118572212,0.2588931470981315,0.0,0.0,Q1,1.06235433398417,-0.21718311371227908,-0.7963199017700618
Q1_9v2WSpn4FCw_2,-0.06238792078813424,-1.0481770962180987,0.0,0.0,-1.0997539127241218,1.0388101294630145,-1.0649879560164295,1.5001445588632285,1.7557724417452147,1.3776941235953226,1.381260640943126,-0.04745153447398194,0.0,0.0,Q1,0.6020220012063819,0.3549280775116596,0.22635697621681042
Q1_9v2WSpn4FCw_5,-0.5161415459042981,-0.09782921014280031,0.0,0.0,-1.5598926778223536,-0.038994089355250214,-0.6969029875695841,-0.6832341555218662,0.003946599432720714,1.5181782167748563,1.5548542136984163,-0.5376030249893634,0.0,0.0,Q1,-0.5556189142132424,-0.4013252568563042,0.9085415817063252
Q1_9v2WSpn4FCw_6,-0.4109233139933035,-0.2706875668092033,0.0,0.0,-1.5615715280544114,-0.1778015053257885,-1.3103779349809932,-0.5619353380560276,0.5044682686648618,0.9785811830027178,0.9762552380180337,-0.4014498331795352,0.0,0.0,Q1,-0.3660254638306915,0.07659853046253494,-0.0024027712734105613
Q1_ANZf1QXsNrY_0,-0.06896406028257139,0.0062588794469738505,0.0,0.0,1.5309223795144038,1.7396098305633119,-1.0649879560164295,1.8640410112607442,2.0060332763612854,1.0551674369656732,1.0857650532808407,-0.06787451324545617,0.0,0.0,Q1,-0.1346072866197909,0.22020853270681812,-0.32674153536944955
Q1_ANZf1QXsNrY_1,0.2466906354504121,-0.4674227612309679,0.0,0.0,0.6391959084087776,0.41193721401644867,-1.1876829454987115,2.22793746365826,2.339714389182713,1.1032377135170521,1.1569215237737895,0.2588931470981315,0.0,0.0,Q1,0.5072805714354769,0.46529598448005816,-0.7988667518504836
Q1_ANZf1QXsNrY_2,-0.3385857795544948,-1.1933035006998958,0.0,0.0,0.0006805780651790694,1.573186068203998,-1.1876829454987115,0.772351654068197,1.3386710507184305,1.9871316537639185,2.001832810173067,-0.3197579180936383,0.0,0.0,Q1,0.3329038762603128,0.2358227112415974,-0.35265202122862194
Q1_ANZf1QXsNrY_3,0.09543942707835751,-0.9545351231463018,0.0,0.0,0.19997897431752448,0.9565813719116855,-1.3103779349809932,1.5001445588632285,1.9226129981559286,0.9358682499086826,0.9426283723987835,0.1431629340597775,0.0,0.0,Q1,0.7330527239750659,0.7134434354416832,-0.8605221364692022
Q1_ANZf1QXsNrY_4,0.45055095977796394,0.6509334988416879,0.0,0.0,0.2128416095089112,0.6744063341220778,-0.5742079980873024,1.7427421937949057,1.5889318853345011,1.1430880557481442,1.1209277719587771,0.4154693176794339,0.0,0.0,Q1,0.04872565279614008,0.18539070930742707,-0.2915901585717324
Q1_ANZf1QXsNrY_5,0.24011449595597495,-0.21634288920976932,0.0,0.0,0.39189538404121693,0.671394619030108,-1.3103779349809932,1.5001445588632285,1.9226129981559286,1.9333093235188916,1.952768914436472,0.2588931470981315,0.0,0.0,Q1,0.32214342023377623,0.5162738439486929,-0.3996250676155564
Q1_BGf5nCdzPOc_0,1.8183879746208924,0.006258879446977244,0.0,0.0,0.12986451790210782,0.31223283369573923,0.407351917770952,-0.3193377031243504,-0.49657506979942045,0.5981473497825559,0.5373900874177148,1.8110395337301728,0.0,0.0,Q1,1.8132375580613123,0.7174128142186067,-0.9316360077794219
Q1_BGf5nCdzPOc_1,1.252839978099297,-0.31371561818084315,0.0,0.0,0.23323472435377618,0.45020557776166115,0.2846569282886702,-0.3193377031243504,-0.4131547915940636,0.7302903430877101,0.6731209055095774,1.2391961281288943,0.0,0.0,Q1,1.5286651025516238,0.5817318365411163,-0.36981419757556805
Q1_Cg2u_Ldjv8g_0,-0.016354944327074142,-0.9488146307674117,0.0,0.0,0.040901559781588846,0.1594107826812862,0.7754368862177974,0.6510528366023584,-0.07947367877263614,-0.9501928964176886,-1.023710849818728,-0.013413236521524898,0.0,0.0,Q1,0.5736645719001696,0.2667101311113136,-0.6805491774746867
Q1_Cg2u_Ldjv8g_1,0.3387565883725323,0.537269802443775,0.0,0.0,-0.30401966425364446,-0.3397689720100723,0.7754368862177974,-0.19803888565851177,-0.6634156262101342,-0.6940106839518949,-0.6802622322394474,0.24527782791714864,0.0,0.0,Q1,0.002046324757722265,-0.32304620815135376,0.19216829624128726
Q1_DX1IK3z1w10_1,0.4439748202835268,-0.3041400113727037,0.0,0.0,0.6733443438710406,1.2333490150034068,-0.3288180191227388,0.772351654068197,0.7547291032809325,1.5432202782747306,1.5904997767640412,0.5380071903082793,0.0,0.0,Q1,0.6102909999937707,1.1414915593463248,-0.48871278217968567
Q1_Fc1qk52SaKY_0,0.5360407732056469,0.9574772752321103,0.0,0.0,-0.9789885709752415,0.09043265877165901,-1.1876829454987115,-0.44063652059018893,0.5044682686648618,-0.13605874560909406,-0.13526437711843745,0.5516225094892621,0.0,0.0,Q1,-0.014957620777797217,0.5858721831117507,-0.7459856204707993
Q1_Fc1qk52SaKY_1,0.3847895648335924,-0.010902597689694258,0.0,0.0,-0.5400234343399084,1.182641192329013,-0.9422929665341477,-0.07674006819267318,0.5878885468702187,0.22183611227233144,0.19197389434900836,0.3746233601364854,0.0,0.0,Q1,0.34441099557861005,0.34389128681481956,-0.8097052267295617
Q1_FfwKrQyQ7WU_0,0.09543942707835751,0.006258879446974529,0.0,0.0,-1.2829424533949096,-0.7744464641626744,-0.4515130086050206,-1.7749235127144134,-0.9136764608262048,-0.5458906251133309,-0.5557562093845685,0.08870165733584624,0.0,0.0,Q1,0.0350656092583539,0.23878929959066625,-0.703774869069577
Q1_FfwKrQyQ7WU_1,-0.10842089724919433,-0.14757262213313102,0.0,0.0,-1.2171776472162104,0.06364399433629844,-0.4515130086050206,-0.9258317904535434,-0.32973451338870674,-0.0060229911200838,-0.056826162920545216,-0.0951051516074218,0.0,0.0,Q1,-0.09700537374595952,0.3155969688465581,0.5408758869922637
Q1_FfwKrQyQ7WU_2,-0.430651732476615,-0.9488146307674113,0.0,0.0,-0.728671956025649,1.0041648361347038,-0.4515130086050206,-0.9258317904535434,-0.32973451338870674,0.49211751170879287,0.4239266429860106,-0.42187281195100945,0.0,0.0,Q1,0.003526516135499141,0.05239304048987913,-0.11251751687897399
Q1_FfwKrQyQ7WU_3,-0.20706298966575168,-0.31844124231992316,0.0,0.0,-0.41814293446435724,0.9786862089511217,-0.4515130086050206,-0.9258317904535434,-0.32973451338870674,0.28513901197924635,0.2488658234443927,-0.25168132218872424,0.0,0.0,Q1,-0.11318683066034946,-0.33444684909094613,-0.09293944227259401
Q1_GY3f6ckBVkA_0,-0.4701085694432379,-1.9793737686771224,0.0,0.0,2.712998126994951,-0.3608501399281399,3.229336675863433,1.7427421937949057,-0.9970967390315616,0.8311427348370749,0.8468528053801073,-0.3197579180936383,0.0,0.0,Q1,1.0680363163925632,1.7350285869210311,-1.2049208602373118
Q1_GY3f6ckBVkA_1,-0.7791871256817843,-1.9936749996243448,0.0,0.0,0.7739244614371421,0.35003348623811265,0.8981318757000791,-0.3193377031243504,-0.8302561826208479,1.4533397401427663,1.4892283684792091,-0.7077945147516487,0.0,0.0,Q1,0.42289666018944705,0.6407362990251985,-1.0675362380484195
Q1_GY3f6ckBVkA_2,0.4702793782612754,-0.010902597689695615,0.0,0.0,0.5558043076012675,1.1049806527772488,-1.1876829454987115,0.772351654068197,1.3386710507184305,2.055086216427277,2.048986488865409,0.38143101972697685,0.0,0.0,Q1,0.4330391133337361,-0.20055998318052162,-0.04217965293413822
Q1_GY3f6ckBVkA_3,-0.2004868501713145,-1.993674999624345,0.0,0.0,0.4819937383499688,0.782278074012128,-1.1876829454987115,1.3788457413973898,1.7557724417452147,1.7572569325789997,1.795276115819302,-0.1767970666933187,0.0,0.0,Q1,1.6765799092657714,0.3697283715495667,-1.2303928356124065
Q1_GbUV3TXUzeQ_1,0.3387565883725323,-0.7090513849740092,0.0,0.0,0.4362848389775762,1.2604528167918778,-1.1876829454987115,1.0149492889998741,1.5055116071291441,0.8578190448571164,0.8085445093345268,0.3542003813650112,0.0,0.0,Q1,0.822602878864836,0.5238585473612477,-0.631556553061574
Q1_GbUV3TXUzeQ_2,1.0818603512439309,-0.3051348796125122,0.0,0.0,-0.3199916749115615,-0.005772640754473917,-1.1876829454987115,-0.3193377031243504,0.5878885468702187,0.5058670403507934,0.5045826306486958,1.0962352767285748,0.0,0.0,Q1,1.3278092371513595,0.7056366239967653,-0.8209913503617056
Q1_HY9vPoHbgaI_0,-0.6345120568041668,-0.30700025756214555,0.0,0.0,0.22159931948777045,-0.7460568469020468,0.407351917770952,-0.5619353380560276,-0.6634156262101342,0.08357439158569137,0.07137129021993928,-0.6737562167991916,0.0,0.0,Q1,-0.6000423962755816,-0.7999730207909821,1.0476340232567056
Q1_HY9vPoHbgaI_1,-0.3648903375322434,-0.9488146307674123,0.0,0.0,0.4768564662868341,-0.46200850023549095,0.7754368862177974,-0.19803888565851177,-0.6634156262101342,0.37025960116484563,0.3541171938876033,-0.381026854408061,0.0,0.0,Q1,0.09402462022513008,-0.17703588086356165,-0.6483733168256879
